city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
ANHUI_ANQING,retail,2022,1306.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_ANQING,trade,2022,39.06,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/37154.html,37154,K669fix-parse-2022
ANHUI_HEFEI,gdp_total,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,gdp_growth,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,primary_gdp,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,secondary_gdp,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,tertiary_gdp,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,gdp_percapita,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,fiscal_rev,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,fixed_asset,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,retail,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
ANHUI_HEFEI,trade,2023,,,DATA_MISSING,669通用 parse-2023: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/46594.html,46594,K669fix-parse-2023
